WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE
285823,-11.40067134000,36.43009682000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,2003,,Pay monthly,WA,18/09/2007
268107,-3.24554014200,36.40930813000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Monduli,,TZ,Spring,Gravity Other,2007,,Never pay,WA,16/06/2008
273009,-9.54678239200,35.09929297000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,1998,,Pay when scheme fails,WA,22/10/2007
273979,-9.48057161200,34.78382664000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Other - Hydram Communal standpipe,2006,,Pay when scheme fails,WA,22/10/2007
286052,-10.48335211000,35.68885673000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,1989,,Pay when scheme fails,WA,13/09/2007
281795,-9.09965800000,32.92884500000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mbeya,Mbozi,,TZ,River/Lake,Gravity Communal standpipe,1994,,Pay monthly,WA,03/09/2007
273998,-9.49472879700,34.78134567000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Other - Hydram Communal standpipe multiple,1999,,Pay when scheme fails,WA,22/10/2007
273999,-9.49553284500,34.77863066000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Other - Hydram Communal standpipe,1999,,Pay when scheme fails,WA,22/10/2007
277653,-4.75621830400,29.65372496000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,Spring,Gravity Communal standpipe multiple,1980,,Never pay,ISF,17/07/2008
284486,-2.51403307100,33.62959126000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mwanza,Magu,,TZ,Shallow well,Nira/Tanira Hand pump,1996,,Never pay,SNV,07/10/2008
271711,-5.95644824200,36.69357162000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Spring,Gravity Cattle trough,2004,,Not recorded,WA,15/07/2005
289084,-5.03184721600,34.77479140000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1984,,Not recorded,WA,29/12/2005
274064,-9.20487513300,34.40651738000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,2001,,Pay when scheme fails,WA,02/10/2007
285973,-10.74871502000,36.01624025000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1982,,Pay monthly,WA,16/09/2007
270084,-5.57189840300,36.16183994000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1971,,Not recorded,WA,27/07/2005
281667,-9.16135900000,33.01651900000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mbeya,Mbozi,,TZ,River/Lake,Gravity Communal standpipe,1994,,Pay annually,WA,09/09/2007
283793,-2.30324219000,33.71043159000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mwanza,Magu,,TZ,Shallow well,Nira/Tanira Hand pump,1995,,Never pay,SNV,11/10/2008
273720,-8.97689326300,34.58370015000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,2006,,Pay when scheme fails,WA,06/10/2007
286016,-10.44063683000,35.78951786000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1994,,Pay annually,WA,14/09/2007
286210,-10.52439173000,36.07230824000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1985,,Pay monthly,WA,19/09/2007
274097,-8.78083594100,34.59305924000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1986,,Pay when scheme fails,WA,11/10/2007
274103,-8.78561085500,34.59304202000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1982,,Pay when scheme fails,WA,11/10/2007
275228,-1.41160367900,31.43963079000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Bukoba Rural,,TZ,Shallow well,SWN 80 Hand pump,2001,,Pay per bucket,SNV,08/07/2008
274112,-8.79193649600,34.68816426000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,11/10/2007
274118,-8.79695303600,34.68900126000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,11/10/2007
274122,-8.80500258200,34.75339622000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,11/10/2007
274123,-8.80512815500,34.75606623000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,11/10/2007
277473,-4.72294630000,29.65421977000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,Spring,None Other - Tank,2002,,Never pay,ISF,18/07/2008
267235,-3.66993473700,35.59731081000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2006,,Never pay,SNV,11/06/2008
285925,-10.69672865000,35.98592834000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1982,,Pay monthly,WA,16/09/2007
274147,-8.82785136200,34.64260004000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1988,,Pay when scheme fails,WA,10/10/2007
274360,-3.02281670000,31.71270330000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Biharamulo,,TZ,Shallow well,SWN 80 Hand pump,1985,,Pay annually,Concern,01/09/2006
288673,-4.65319162900,35.02823915000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,2000,,Not recorded,WA,16/01/2006
273549,-9.20271124400,34.73873669000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1998,,Pay when scheme fails,WA,08/10/2007
268124,-3.34092269400,35.86406796000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Monduli,,TZ,Spring,Gravity Communal standpipe,2003,,Never pay,WA,06/06/2008
273781,-9.00899891800,34.55358150000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,06/10/2007
270286,-6.14498880100,35.93784588000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Urban,,TZ,Machine-drilled borehole,Mono Cattle trough,1971,,Not recorded,WA,20/07/2005
274187,-8.84309057200,34.68276198000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1988,,Pay when scheme fails,WA,10/10/2007
273861,-9.06185747200,34.57215862000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1994,,Pay when scheme fails,WA,07/10/2007
287948,-5.86445217800,35.07241199000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Manyoni,,TZ,Machine-drilled borehole,Other Communal standpipe multiple,2004,,Not recorded,WA,02/02/2006
284271,-2.65994010300,33.56516496000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mwanza,Magu,,TZ,Shallow well,Nira/Tanira Hand pump,1995,,Never pay,SNV,06/09/2008
274200,-8.85068458700,34.63088051000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1971,,Pay when scheme fails,WA,10/10/2007
274206,-8.85409711500,34.62693656000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1971,,Pay when scheme fails,WA,10/10/2007
268934,-6.90710759400,39.07393208000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Coast Region,Kisarawe,,TZ,Dam,Gravity Communal standpipe multiple,2008,,Never pay,Plan,26/10/2009
269273,-6.36945317700,36.07710571000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1999,,Not recorded,WA,31/07/2005
281105,-9.24922000000,32.83190000000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mbeya,Mbozi,,TZ,Shallow well,Other Hand pump,2003,,Never pay,WA,29/08/2007
273474,-9.10612230800,34.64249886000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,08/10/2007
273802,-9.01989618700,34.67207012000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1991,,Pay when scheme fails,WA,07/10/2007
288643,-4.74771255700,34.81188034000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1994,,Not recorded,WA,04/01/2006
288908,-4.45165075000,34.88068232000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1995,,Not recorded,WA,13/01/2006
278346,-5.34847763500,29.78599564000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,River/Lake,Gravity Communal standpipe multiple,2005,,Pay monthly,ISF,10/08/2008
272417,-9.29732570500,34.42679618000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,1997,,Pay when scheme fails,WA,03/10/2007
281659,-9.29625100000,32.75990700000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mbeya,Mbozi,,TZ,Machine Drilled Borehole,Submersible Communal standpipe,2005,,Pay monthly,WA,28/08/2007
283725,-2.35656598200,33.63258520000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mwanza,Magu,,TZ,Machine-drilled borehole,Afridev Hand pump,1998,,Never pay,SNV,08/10/2008
273672,-8.75376224800,34.71824405000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,11/10/2007
269793,-6.26240732000,36.06013310000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe,1974,,Not recorded,WA,30/07/2005
273349,-9.59337713300,34.60610184000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,2003,,Pay annually,WA,19/10/2007
288451,-5.20109874900,34.70345338000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Dam,Other Dam,2005,,Not recorded,WA,24/12/2005
274181,-8.84103580500,34.67809175000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1988,,Pay when scheme fails,WA,10/10/2007
285622,-10.59537160000,36.04228264000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,1994,,Pay when scheme fails,WA,12/09/2007
273637,-8.71222020700,34.76957320000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1982,,Pay when scheme fails,WA,12/10/2007
289204,-4.88301665000,34.88521179000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Not recorded,WA,07/01/2006
267318,-3.44721350100,35.66539324000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,1992,,Pay per bucket,SNV,21/06/2008
272226,-9.33411470100,35.30208329000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Other - Hydram Communal standpipe,2003,,Pay when scheme fails,WA,17/10/2007
273717,-8.97506402300,34.63110146000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,2006,,Pay when scheme fails,WA,06/10/2007
280677,-5.67399601000,36.46509571000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Manyara,Kiteto,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,2002,,Not recorded,WA,11/03/2004
273287,-8.88908479000,34.76817904000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Never pay,WA,15/10/2007
287835,-4.22068379900,34.23174836000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Iramba,,TZ,Shallow well,Nira/Tanira Hand pump,1993,,Not recorded,WA,12/03/2006
278151,-4.82495391600,29.65703674000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,River/Lake,Gravity Communal standpipe multiple,1981,,Never pay,ISF,16/07/2008
273706,-8.96767929600,34.64479118000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,06/10/2007
278238,-4.99159469400,29.76105692000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,Spring,Gravity Communal standpipe multiple,1987,,Pay monthly,ISF,09/08/2008
273441,-9.08905818900,34.65830529000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1985,,Pay when scheme fails,WA,08/10/2007
281679,-9.13377800000,32.99488400000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mbeya,Mbozi,,TZ,River/Lake,Gravity Communal standpipe,1994,,Pay annually,WA,09/09/2007
287968,-5.80395624400,35.05414488000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Manyoni,,TZ,Machine-drilled borehole,Other Communal standpipe multiple,2004,,Not recorded,WA,02/02/2006
271943,-6.38951941500,36.53931714000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Mpwapwa,,TZ,Spring,Gravity Other,1974,,Not recorded,WA,22/01/2005
272159,-6.34276443100,36.48818512000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Mpwapwa,,TZ,Machine-drilled borehole,Gravity Communal standpipe multiple,2003,,Not recorded,WA,20/01/2005
274463,-2.66406626800,31.52118983000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Biharamulo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,1991,,Pay annually,Concern,05/09/2006
285896,-10.31233526000,36.27698539000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Improved spring,2000,,Never pay,WA,20/09/2007
274471,-2.66565527100,31.50861760000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Biharamulo,,TZ,Shallow well,SWN 80 Hand pump,1991,,Pay when scheme fails,Concern,05/09/2006
270019,-6.34194538600,35.84827951000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Cattle trough,1968,,Not recorded,WA,03/08/2005
273866,-9.06602189100,34.57657528000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1994,,Pay when scheme fails,WA,07/10/2007
283242,-10.46078960000,39.45748490000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mtwara,Tandahimba,,TZ,Rainwater harvesting,None Other,2004,,Never pay,WA,26/02/2008
273875,-9.07315873700,34.61745596000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,None Communal standpipe,1984,,Pay when scheme fails,WA,07/10/2007
272404,-9.29485245700,34.51386864000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,1998,,Pay when scheme fails,WA,04/10/2007
290951,-4.82572786300,33.13250876000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Afridev Hand pump,2005,,Not recorded,WA,07/10/2005
285633,-10.61772742000,36.04789592000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,1994,,Pay when scheme fails,WA,12/09/2007
269102,-7.09048231000,38.95053796000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Coast Region,Kisarawe,,TZ,Machine-drilled borehole,India mark II Hand pump,2008,,Pay when scheme fails,Plan,13/10/2009
277755,-4.63472813400,29.76469537000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,Spring,Gravity Communal standpipe,2000,,Never pay,ISF,31/07/2008
269358,-6.14034145400,36.01957108000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Submersible Communal standpipe multiple,1978,,Not recorded,WA,29/07/2005
283475,-10.81615350000,39.65827150000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mtwara,Tandahimba,,TZ,Machine Drilled Borehole,Submersible Communal standpipe,1982,,Never pay,WA,01/03/2008
285937,-10.71037391000,35.96915660000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1982,,Pay monthly,WA,16/09/2007
289015,-4.71051889800,35.05973662000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Dam,Gravity Dam,2004,,Not recorded,WA,06/01/2006
270155,-5.93802838200,35.84199979000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Urban,,TZ,Shallow well,None Communal standpipe,1971,,Not recorded,WA,18/07/2005
283842,-2.54397654300,33.11678734000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mwanza,Magu,,TZ,Shallow well,SWN 80 Hand pump,1987,,Never pay,SNV,16/09/2008
287559,-4.32724198400,34.40675528000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Iramba,,TZ,Hand-drilled tube well,Afridev Hand pump,1989,,Not recorded,WA,10/03/2006
288915,-4.43726566500,34.86977225000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Afridev Hand pump,1996,,Not recorded,WA,13/01/2006
279340,-3.68786447500,37.66248564000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1980,,Never pay,SNV,29/06/2008
287482,-4.64466301700,34.56045130000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Iramba,,TZ,Machine-drilled borehole,Afridev Hand pump,1991,,Not recorded,WA,13/03/2006
267325,-3.46273402700,35.72954546000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,1992,,Pay per bucket,SNV,21/06/2008
288377,-5.05959793100,34.68686419000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1997,,Not recorded,WA,31/12/2005
269681,-6.14400323700,35.50693048000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1999,,Not recorded,WA,10/08/2005
276474,-2.86272990000,30.50012590000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Ngara,,TZ,Hand-drilled tube well,India mark III Hand pump,0,,Pay when scheme fails,Concern,29/06/1905
271603,-5.80752293200,36.47044843000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Communal standpipe,1976,,Not recorded,WA,16/07/2005
269684,-6.09994111200,35.48614754000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1945,,Not recorded,WA,11/08/2005
268624,-6.94362762900,38.71466836000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Coast Region,Kisarawe,,TZ,Machine-drilled borehole,India mark II Hand pump,1999,,Never pay,Plan,21/10/2009
273097,-9.20380946800,35.20365302000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Other - Hydram Communal standpipe,1974,,Pay monthly,WA,18/10/2007
267742,-2.73329552300,36.69669103000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Longido,,TZ,Spring,Gravity Communal standpipe,2002,,Never pay,SNV,01/01/2008
274130,-8.81717244100,34.57191102000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1986,,Pay when scheme fails,WA,11/10/2007
273108,-9.21430327200,35.17722901000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Other - Hydram Communal standpipe,2004,,Pay monthly,WA,18/10/2007
270181,-5.93925412200,35.97307188000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Urban,,TZ,Spring,Gravity Communal standpipe,1998,,Not recorded,WA,19/07/2005
277401,-4.74797790900,29.67840427000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,River/Lake,Gravity Communal standpipe multiple,1981,,Pay monthly,ISF,19/07/2008
286060,-10.49097058000,35.68149665000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,1989,,Pay when scheme fails,WA,13/09/2007
269800,-6.04523128600,36.02947119000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Other Cattle trough,1996,,Not recorded,WA,29/07/2005
270240,-6.06212252100,35.75586391000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Urban,,TZ,Machine-drilled borehole,Mono Communal standpipe,1996,,Not recorded,WA,18/07/2005
274935,-1.51710998000,31.44638103000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Bukoba Rural,,TZ,Rainwater harvesting,None Communal standpipe,1997,,Never pay,SNV,05/07/2008
288013,-6.42821863000,35.02175293000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Manyoni,,TZ,Machine-drilled borehole,Windmill Communal standpipe,1978,,Not recorded,WA,06/02/2006
276845,-2.96787500000,30.75100420000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Ngara,,TZ,Machine-drilled borehole,India mark III Hand pump,0,,Pay when scheme fails,Concern,29/06/1905
273528,-9.15820948800,34.71295055000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,2005,,Pay when scheme fails,WA,08/10/2007
278160,-4.82030436500,29.65641607000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,River/Lake,Gravity Communal standpipe,1981,,Never pay,ISF,16/07/2008
273016,-9.54817547000,35.10207224000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,1998,,Pay when scheme fails,WA,22/10/2007
286061,-10.49138469000,35.75193731000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,2007,,Pay monthly,WA,13/09/2007
285820,-11.39998084000,36.42834162000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,2003,,Pay monthly,WA,18/09/2007
285667,-10.70979190000,36.03288676000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1980,,Pay monthly,WA,16/09/2007
269422,-6.14442999800,35.38604492000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1986,,Not recorded,WA,10/08/2005
